"id_unidade";"unidade";"natureza_despesa";"valor";
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"SERV. PESSOA FÍSICA";"R$           596,50";
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"SERV. PESSOA JURÍDICA";"R$         4.221,13";
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$         7.649,40";
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"CUSTEIO";"R$        88.671,48";
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"DIÁRIAS";"R$         1.210,92";
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"PASSAGENS";"R$         2.027,54";
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"SERV. PESSOA JURÍDICA";"R$            55,37";
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"CUSTEIO";"R$        33.757,95";
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"DIÁRIAS";"R$         4.059,48";
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"MAT. CONSUMO";"R$         2.438,94";
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"PASSAGENS";"R$         3.923,05";
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"SERV. PESSOA JURÍDICA";"R$         7.327,34";
"9222";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9222";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG";"CUSTEIO";"R$       170.098,64";
"9222";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG";"PASSAGENS";"R$         1.040,17";
"9222";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG";"SERV. PESSOA JURÍDICA";"R$         2.287,30";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"CUSTEIO";"R$       140.341,58";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"DIÁRIAS";"R$        10.335,81";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"EQUIP. MATERIAL PERMANENTE";"R$         3.820,00";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"MAT. CONSUMO";"R$         1.385,43";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"SERV. PESSOA FÍSICA";"R$         1.198,30";
"9223";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA - FPG";"SERV. PESSOA JURÍDICA";"R$         5.094,00";
"9224";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA - FPG";"CUSTEIO";"R$        66.030,24";
"9224";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA - FPG";"DIÁRIAS";"R$           834,94";
"9224";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$           299,50";
"9224";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA - FPG";"SERV. PESSOA FÍSICA";"R$           248,68";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"CUSTEIO";"R$        84.048,99";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"DIÁRIAS";"R$        11.268,59";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$        10.521,15";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"PASSAGENS";"R$         4.142,46";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"SERV. PESSOA FÍSICA";"R$           395,90";
"9226";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA - FPG";"SERV. PESSOA JURÍDICA";"R$         1.249,42";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$         8.456,99";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"CUSTEIO";"R$       361.668,51";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"DIÁRIAS";"R$        20.060,01";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$         1.886,70";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"PASSAGENS";"R$        17.591,28";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"SERV. PESSOA FÍSICA";"R$         1.483,30";
"9225";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG";"SERV. PESSOA JURÍDICA";"R$         2.444,94";
"10129";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO, TRABALHO E INOVAÇÃO EM MEDICINA";"CUSTEIO";"R$        26.150,19";
"10129";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO, TRABALHO E INOVAÇÃO EM MEDICINA";"MAT. CONSUMO";"R$         3.562,29";
"10255";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO, TRABALHO E INOVAÇÃO EM MEDICINA - FPG";"CUSTEIO";"R$        31.000,00";
"10255";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO, TRABALHO E INOVAÇÃO EM MEDICINA - FPG";"MAT. CONSUMO";"R$        14.943,55";
"9227";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA ELÉTRICA - FPG";"CUSTEIO";"R$        56.650,09";
"9227";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA ELÉTRICA - FPG";"DIÁRIAS";"R$         1.616,52";
"9227";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA ELÉTRICA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$           840,00";
"9227";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA ELÉTRICA - FPG";"PASSAGENS";"R$         5.079,31";
"9227";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA ELÉTRICA - FPG";"SERV. PESSOA JURÍDICA";"R$         5.877,08";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"CUSTEIO";"R$       208.688,48";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"DIÁRIAS";"R$           354,26";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$           842,10";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         4.543,25";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"PASSAGENS";"R$         2.056,52";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"SERV. PESSOA FÍSICA";"R$         6.521,06";
"9228";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM - FPG";"SERV. PESSOA JURÍDICA";"R$        10.380,97";
"9229";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9229";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL - FPG";"CUSTEIO";"R$        95.737,24";
"9229";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL - FPG";"DIÁRIAS";"R$         7.644,88";
"9229";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         2.354,00";
"9229";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL - FPG";"PASSAGENS";"R$           987,77";
"9229";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL - FPG";"SERV. PESSOA JURÍDICA";"R$         4.732,83";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"CUSTEIO";"R$       130.361,03";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"DIÁRIAS";"R$         2.510,20";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"EQUIP. MATERIAL PERMANENTE";"R$        16.542,87";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         2.020,68";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"MAT. CONSUMO";"R$           708,12";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"PASSAGENS";"R$         4.576,04";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"SERV. PESSOA FÍSICA";"R$           897,40";
"9230";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO - FPG";"SERV. PESSOA JURÍDICA";"R$         7.600,62";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"CUSTEIO";"R$       924.924,25";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"DIÁRIAS";"R$        20.387,03";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"EQUIP. MATERIAL PERMANENTE";"R$         7.980,00";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"INDENIZAÇÕES E RESTITUIÇÕE";"R$           360,00";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"OBRIGAÇÕES PATRONAIS";"R$         1.800,00";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"PASSAGENS";"R$        38.082,30";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"SERV. PESSOA FÍSICA";"R$       233.941,00";
"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"SERV. PESSOA JURÍDICA";"R$         9.919,79";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"CUSTEIO";"R$       385.953,47";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"DIÁRIAS";"R$        14.122,25";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$        24.445,29";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"PASSAGENS";"R$        12.810,07";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"SERV. PESSOA FÍSICA";"R$         1.968,90";
"9232";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG";"SERV. PESSOA JURÍDICA";"R$        10.054,60";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$           399,97";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"CUSTEIO";"R$        40.918,62";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"DIÁRIAS";"R$         1.524,68";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"EQUIP. MATERIAL PERMANENTE";"R$           409,00";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"LOC. MÃO-DE-OBRA";"R$           377,60";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"MAT. CONSUMO";"R$         1.900,00";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"PASSAGENS";"R$         2.860,47";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"SERV. PESSOA FÍSICA";"R$           596,50";
"9236";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA - FPG";"SERV. PESSOA JURÍDICA";"R$         1.289,98";
"10540";"PROGRAMA DE PÓS-GRADUAÇAO EM ENGENHARIA TÊXTIL - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"10540";"PROGRAMA DE PÓS-GRADUAÇAO EM ENGENHARIA TÊXTIL - FPG";"CUSTEIO";"R$        15.000,00";
"10540";"PROGRAMA DE PÓS-GRADUAÇAO EM ENGENHARIA TÊXTIL - FPG";"MAT. CONSUMO";"R$            17,40";
"10540";"PROGRAMA DE PÓS-GRADUAÇAO EM ENGENHARIA TÊXTIL - FPG";"PASSAGENS";"R$         3.359,77";
"10540";"PROGRAMA DE PÓS-GRADUAÇAO EM ENGENHARIA TÊXTIL - FPG";"SERV. PESSOA JURÍDICA";"R$         5.920,15";
"9237";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE ARTES - FPG";"CUSTEIO";"R$        22.881,00";
"9237";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE ARTES - FPG";"EQUIP. MATERIAL PERMANENTE";"R$         5.119,00";
"9238";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9238";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG";"CUSTEIO";"R$        69.729,24";
"9238";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG";"DIÁRIAS";"R$           675,98";
"9238";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG";"EQUIP. MATERIAL PERMANENTE";"R$        19.330,00";
"9238";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG";"SERV. PESSOA JURÍDICA";"R$         5.094,55";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$           371,96";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"CUSTEIO";"R$        48.070,74";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"DIÁRIAS";"R$           459,86";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$           775,67";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"EQUIP. MATERIAL PERMANENTE";"R$         4.900,00";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         6.771,29";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"MAT. CONSUMO";"R$            44,00";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"PASSAGENS";"R$         6.558,77";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"SERV. PESSOA FÍSICA";"R$           300,90";
"9239";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA - FPG";"SERV. PESSOA JURÍDICA";"R$         2.965,42";
"9743";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE FÍSICA/REDE NACIONAL - FPG";"CUSTEIO";"R$        35.000,00";
"9743";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE FÍSICA/REDE NACIONAL - FPG";"DIÁRIAS";"R$           760,08";
"9240";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE - FPG";"CUSTEIO";"R$        48.914,48";
"9240";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE - FPG";"DIÁRIAS";"R$        13.022,29";
"9240";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE - FPG";"LOC. MÃO-DE-OBRA";"R$             0,00";
"9240";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE - FPG";"PASSAGENS";"R$         6.194,45";
"9240";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE - FPG";"SERV. PESSOA FÍSICA";"R$         4.767,80";
"9240";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE - FPG";"SERV. PESSOA JURÍDICA";"R$           806,30";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$           600,00";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"CUSTEIO";"R$       378.088,95";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"DIÁRIAS";"R$        14.502,25";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$         5.528,98";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$           600,00";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"PASSAGENS";"R$        14.798,82";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"SERV. PESSOA FÍSICA";"R$         4.471,20";
"9241";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG";"SERV. PESSOA JURÍDICA";"R$         8.766,79";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$         6.993,00";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"CUSTEIO";"R$       124.614,64";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"DIÁRIAS";"R$         9.079,88";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$         4.857,29";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         2.048,05";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"PASSAGENS";"R$         4.514,53";
"9242";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA - FPG";"SERV. PESSOA JURÍDICA";"R$           413,14";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$        12.085,72";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"CUSTEIO";"R$       203.887,91";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"DIÁRIAS";"R$        27.348,20";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"EQUIP. MATERIAL PERMANENTE";"R$        32.460,00";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         4.572,03";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"PASSAGENS";"R$         6.710,28";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"SERV. PESSOA FÍSICA";"R$           673,22";
"9243";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG";"SERV. PESSOA JURÍDICA";"R$        17.992,54";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$        15.502,51";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"CUSTEIO";"R$       276.239,04";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"DIÁRIAS";"R$         5.978,55";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$           794,92";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"PASSAGENS";"R$        18.951,17";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"SERV. PESSOA FÍSICA";"R$         1.887,39";
"9244";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG";"SERV. PESSOA JURÍDICA";"R$        26.535,89";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"CUSTEIO";"R$       134.315,42";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"DIÁRIAS";"R$         7.082,75";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$        10.550,98";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"PASSAGENS";"R$        21.320,00";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"SERV. PESSOA FÍSICA";"R$         6.213,30";
"9245";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG";"SERV. PESSOA JURÍDICA";"R$        27.440,02";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"AUX. FINANCEIRO ESTUDANTE";"R$             0,00";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"CUSTEIO";"R$        57.502,46";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"DIÁRIAS";"R$        12.136,98";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"EQUIP. MATERIAL PERMANENTE";"R$         8.210,00";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"MAT. CONSUMO";"R$           611,40";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"PASSAGENS";"R$        16.276,46";
"10266";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)- FPG";"SERV. PESSOA JURÍDICA";"R$         4.288,54";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"AUX. FINANCEIRO ESTUDANTE";"R$         1.920,00";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"CUSTEIO";"R$        70.086,69";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"DIÁRIAS";"R$         3.775,16";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"DIV.EXERCÍCIOS ANTERIORES";"R$           573,12";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"PASSAGENS";"R$         1.224,18";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"SERV. PESSOA FÍSICA";"R$             0,00";
"9247";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA - FPG";"SERV. PESSOA JURÍDICA";"R$         2.273,13";
